dataset_id,subject_id,language,age_months,KL
Schneider_Barner_Unpublished,011620-AA,English,60,CP
Schneider_Barner_Unpublished,011620-EM,English,51,CP
Schneider_Barner_Unpublished,011620-EC,English,53,5
Schneider_Barner_Unpublished,011620-EB,English,50,4
Schneider_Barner_Unpublished,011620-AM,English,53,CP
Schneider_Barner_Unpublished,011620-AH,English,51,CP
Schneider_Barner_Unpublished,011620-CH,English,39,CP
Schneider_Barner_Unpublished,011620-BA,English,46,2
Schneider_Barner_Unpublished,011820-EL,English,67,CP
Schneider_Barner_Unpublished,010620-A,English,59,CP
Schneider_Barner_Unpublished,020420-DL,English,47,0
Schneider_Barner_Unpublished,020420-JB,English,50,3
Schneider_Barner_Unpublished,020420-FRJ,English,49,3
Schneider_Barner_Unpublished,020420-EMH,English,48,1
Schneider_Barner_Unpublished,020420-MK,English,55,2
Schneider_Barner_Unpublished,020420-AS,English,62,CP
Schneider_Barner_Unpublished,020420-ZL,English,60,CP
Schneider_Barner_Unpublished,020420-EC,English,56,CP
Schneider_Barner_Unpublished,020420-EM,English,44,3
Schneider_Barner_Unpublished,020420-AH,English,47,1
Schneider_Barner_Unpublished,020420-DE,English,46,3
Schneider_Barner_Unpublished,020420-NN,English,48,2
Schneider_Barner_Unpublished,020420-AM,English,45,0
Schneider_Barner_Unpublished,020620-SP,English,64,CP
Schneider_Barner_Unpublished,020620-CVC,English,65,CP
Schneider_Barner_Unpublished,020620-ES,English,56,CP
Schneider_Barner_Unpublished,020620-PT,English,56,CP
Schneider_Barner_Unpublished,020620-AO,English,65,CP
Schneider_Barner_Unpublished,020620-DH,English,49,CP
Schneider_Barner_Unpublished,020620-TS,English,47,4
Schneider_Barner_Unpublished,020620-TC,English,53,CP
Schneider_Barner_Unpublished,020620-LH,English,57,CP
Schneider_Barner_Unpublished,020620-SJ,English,52,CP
Schneider_Barner_Unpublished,020620-KH,English,61,CP
Schneider_Barner_Unpublished,020620-CD,English,51,CP
Schneider_Barner_Unpublished,020620-LM,English,49,5
Schneider_Barner_Unpublished,020620-JFM,English,52,CP
Schneider_Barner_Unpublished,020720-J,English,47,4
Schneider_Barner_Unpublished,020720-AM,English,47,2
Schneider_Barner_Unpublished,020720-M,English,67,CP
Schneider_Barner_Unpublished,020720-Q,English,59,CP
Schneider_Barner_Unpublished,022920-LW,English,47,1
Schneider_Barner_Unpublished,030120-LA,English,47,CP
Schneider_Barner_Unpublished,030120-BC,English,36,4
Schneider_Barner_Unpublished,030120-KK,English,48,2
Schneider_Barner_Unpublished,030120-TM,English,46,2
Schneider_Barner_Unpublished,030120-CW,English,39,4
Schneider_Barner_Unpublished,030320-AS,English,48,3
Schneider_Barner_Unpublished,030320-CR,English,44,3
Schneider_Barner_Unpublished,030320-HK,English,47,CP
Schneider_Barner_Unpublished,030320-HO,English,44,CP
Schneider_Barner_Unpublished,030720-MK,English,40,3
Schneider_Barner_Unpublished,030720-M,English,42,2
Schneider_Barner_Unpublished,031020-O,English,41,3
Schneider_Barner_Unpublished,031020-D,English,45,2
Schneider_Barner_Unpublished,031020-H,English,39,3
Schneider_Barner_Unpublished,031020-BN,English,54,4
Schneider_Barner_Unpublished,031020-AH,English,39,2
Schneider_Barner_2020,AM-10,English (India),46,Subset
Schneider_Barner_2020,AM-11,English (India),43,Subset
Schneider_Barner_2020,AM-12,English (India),57,CP
Schneider_Barner_2020,AM-13,English (India),57,Subset
Schneider_Barner_2020,AM-13-RS,English (India),47,Subset
Schneider_Barner_2020,AM-14,English (India),56,Subset
Schneider_Barner_2020,AM-15,English (India),50,CP
Schneider_Barner_2020,AM-16,English (India),69,CP
Schneider_Barner_2020,AM-17,English (India),55,CP
Schneider_Barner_2020,AM-18,English (India),53,CP
Schneider_Barner_2020,AM-2,English (India),53,CP
Schneider_Barner_2020,AM-21,English (India),70,CP
Schneider_Barner_2020,AM-22,English (India),72,CP
Schneider_Barner_2020,AM-23,English (India),64,CP
Schneider_Barner_2020,AM-24,English (India),59,CP
Schneider_Barner_2020,AM-25,English (India),69,CP
Schneider_Barner_2020,AM-26,English (India),64,Subset
Schneider_Barner_2020,AM-27,English (India),74,CP
Schneider_Barner_2020,AM-29,English (India),57,Subset
Schneider_Barner_2020,AM-3,English (India),55,Subset
Schneider_Barner_2020,AM-30,English (India),61,CP
Schneider_Barner_2020,AM-31,English (India),74,CP
Schneider_Barner_2020,AM-32,English (India),73,CP
Schneider_Barner_2020,AM-33,English (India),73,CP
Schneider_Barner_2020,AM-34,English (India),73,CP
Schneider_Barner_2020,AM-35,English (India),66,CP
Schneider_Barner_2020,AM-36,English (India),61,CP
Schneider_Barner_2020,AM-38,English (India),73,CP
Schneider_Barner_2020,AM-39,English (India),69,CP
Schneider_Barner_2020,AM-4,English (India),50,Subset
Schneider_Barner_2020,AM-40,English (India),66,CP
Schneider_Barner_2020,AM-41,English (India),64,CP
Schneider_Barner_2020,AM-42,English (India),73,CP
Schneider_Barner_2020,AM-43,English (India),64,CP
Schneider_Barner_2020,AM-44,English (India),59,CP
Schneider_Barner_2020,AM-45,English (India),65,CP
Schneider_Barner_2020,AM-46,English (India),72,CP
Schneider_Barner_2020,AM-47,English (India),66,CP
Schneider_Barner_2020,AM-48,English (India),56,CP
Schneider_Barner_2020,AM-49,English (India),65,Subset
Schneider_Barner_2020,AM-5,English (India),61,CP
Schneider_Barner_2020,AM-51,English (India),61,CP
Schneider_Barner_2020,AM-52,English (India),61,CP
Schneider_Barner_2020,AM-53,English (India),58,CP
Schneider_Barner_2020,AM-54,English (India),53,CP
Schneider_Barner_2020,AM-57,English (India),56,Subset
Schneider_Barner_2020,AM-65,English (India),61,CP
Schneider_Barner_2020,AM-67,English (India),69,CP
Schneider_Barner_2020,AM-7,English (India),47,Subset
Schneider_Barner_2020,AM-73,English (India),80,CP
Schneider_Barner_2020,AM-74,English (India),73,CP
Schneider_Barner_2020,AM-75,English (India),68,CP
Schneider_Barner_2020,AM-76,English (India),70,CP
Schneider_Barner_2020,AM-8,English (India),49,Subset
Schneider_Barner_2020,CH-AP-3,Gujarati,70,CP
Schneider_Barner_2020,CH-AR-15,Gujarati,67,CP
Schneider_Barner_2020,CH-AS-67,Gujarati,59,Subset
Schneider_Barner_2020,CH-BG-27,Gujarati,67,Subset
Schneider_Barner_2020,CH-BP-5,Gujarati,63,CP
Schneider_Barner_2020,CH-BS-35,Gujarati,70,CP
Schneider_Barner_2020,CH-DB-44,Gujarati,70,CP
Schneider_Barner_2020,CH-DM-19,Gujarati,68,CP
Schneider_Barner_2020,CH-DP-25,Gujarati,67,Subset
Schneider_Barner_2020,CH-DP-45,Gujarati,71,CP
Schneider_Barner_2020,CH-DR-57,Gujarati,62,CP
Schneider_Barner_2020,CH-DS-48,Gujarati,74,Subset
Schneider_Barner_2020,CH-DV-11,Gujarati,75,Subset
Schneider_Barner_2020,CH-HC-43,Gujarati,64,CP
Schneider_Barner_2020,CH-HJ-37,Gujarati,65,CP
Schneider_Barner_2020,CH-HR-12,Gujarati,71,Subset
Schneider_Barner_2020,CH-JP-10,Gujarati,71,CP
Schneider_Barner_2020,CH-KB-42,Gujarati,73,Subset
Schneider_Barner_2020,CH-KB-58,Gujarati,59,Subset
Schneider_Barner_2020,CH-KC-17,Gujarati,66,Subset
Schneider_Barner_2020,CH-KP-65,Gujarati,59,Subset
Schneider_Barner_2020,CH-KU-13,Gujarati,66,Subset
Schneider_Barner_2020,CH-KV-4,Gujarati,66,Subset
Schneider_Barner_2020,CH-KV-8,Gujarati,75,CP
Schneider_Barner_2020,CH-MJ-6,Gujarati,73,CP
Schneider_Barner_2020,CH-MV-14,Gujarati,68,CP
Schneider_Barner_2020,CH-NC-9,Gujarati,63,CP
Schneider_Barner_2020,CH-NJ-20,Gujarati,69,Subset
Schneider_Barner_2020,CH-NM-16,Gujarati,72,CP
Schneider_Barner_2020,CH-NP-68,Gujarati,62,Subset
Schneider_Barner_2020,CH-PS-22,Gujarati,70,CP
Schneider_Barner_2020,CH-PS-23,Gujarati,70,Subset
Schneider_Barner_2020,CH-PS-41,Gujarati,68,Subset
Schneider_Barner_2020,CH-PV-36,Gujarati,64,Subset
Schneider_Barner_2020,CH-PY-18,Gujarati,72,CP
Schneider_Barner_2020,CH-RD-53,Gujarati,63,CP
Schneider_Barner_2020,CH-RH-31,Gujarati,78,Subset
Schneider_Barner_2020,CH-RM-7,Gujarati,71,CP
Schneider_Barner_2020,CH-RP-39,Gujarati,74,CP
Schneider_Barner_2020,CH-RS-52,Gujarati,70,CP
Schneider_Barner_2020,CH-RV-40,Gujarati,70,CP
Schneider_Barner_2020,CH-SC-2,Gujarati,71,Subset
Schneider_Barner_2020,CH-SM-34,Gujarati,73,CP
Schneider_Barner_2020,CH-SP-51,Gujarati,61,Subset
Schneider_Barner_2020,CH-SP-54,Gujarati,55,Subset
Schneider_Barner_2020,CH-SV-21,Gujarati,85,Subset
Schneider_Barner_2020,CH-TK-63,Gujarati,51,Subset
Schneider_Barner_2020,CH-TS-62,Gujarati,54,Subset
Schneider_Barner_2020,CH-VC-1,Gujarati,60,CP
Schneider_Barner_2020,CH-VN-66,Gujarati,61,Subset
Schneider_Barner_2020,CH-VR-59,Gujarati,61,CP
Schneider_Barner_2020,GV-12-HV,Gujarati,70,CP
Schneider_Barner_2020,GV-16-KM,Gujarati,62,Subset
Schneider_Barner_2020,GV-17-IP,Gujarati,73,CP
Schneider_Barner_2020,GV-19-KG,Gujarati,63,Subset
Schneider_Barner_2020,GV-2-MP,Gujarati,70,CP
Schneider_Barner_2020,GV-21-SB,Gujarati,70,CP
Schneider_Barner_2020,GV-25-JB,Gujarati,65,Subset
Schneider_Barner_2020,GV-31-NR,Gujarati,63,CP
Schneider_Barner_2020,GV-38-VL,Gujarati,69,CP
Schneider_Barner_2020,GV-39-KM,Gujarati,64,CP
Schneider_Barner_2020,GV-42-KA,Gujarati,64,CP
Schneider_Barner_2020,GV-43-MP,Gujarati,68,CP
Schneider_Barner_2020,GV-44-DP,Gujarati,70,CP
Schneider_Barner_2020,GV-46-PP,Gujarati,68,CP
Schneider_Barner_2020,GV-47-LR,Gujarati,72,CP
Schneider_Barner_2020,GV-48-MR,Gujarati,70,CP
Schneider_Barner_2020,GV-49-NR,Gujarati,69,Subset
Schneider_Barner_2020,GV-50-MR,Gujarati,73,CP
Schneider_Barner_2020,GV-51-BR,Gujarati,64,Subset
Schneider_Barner_2020,GV-52-KR,Gujarati,70,CP
Schneider_Barner_2020,GV-53-NR,Gujarati,68,CP
Schneider_Barner_2020,GV-54-KR,Gujarati,69,CP
Schneider_Barner_2020,GV-55-TR,Gujarati,73,CP
Schneider_Barner_2020,GV-56-KS,Gujarati,66,CP
Schneider_Barner_2020,GV-58-MU,Gujarati,68,CP
Schneider_Barner_2020,GV-59-PV,Gujarati,74,CP
Schneider_Barner_2020,GV-6-DP,Gujarati,65,CP
Schneider_Barner_2020,GV-60-TV,Gujarati,74,Subset
Schneider_Barner_2020,GV-7-VS,Gujarati,69,CP
Schneider_Barner_2020,GV-8-DS,Gujarati,72,CP
Schneider_Barner_2020,GV-9-PS,Gujarati,69,CP
Schneider_Barner_2020,SK-K-1-FP-G,Gujarati,77,CP
Schneider_Barner_2020,SK-K-10-AP,Hindi,67,Subset
Schneider_Barner_2020,SK-K-11-SM,Hindi,71,Subset
Schneider_Barner_2020,SK-K-12-RA,Hindi,77,Subset
Schneider_Barner_2020,SK-K-12B-AA,Hindi,79,CP
Schneider_Barner_2020,SK-K-13-MP,Hindi,71,Subset
Schneider_Barner_2020,SK-K-17-DP,Hindi,74,Subset
Schneider_Barner_2020,SK-K-18-PY,Hindi,77,Subset
Schneider_Barner_2020,SK-K-2-MB-G,Gujarati,56,Subset
Schneider_Barner_2020,SK-K-20-RP,Hindi,78,CP
Schneider_Barner_2020,SK-K-24-AS,Hindi,69,CP
Schneider_Barner_2020,SK-K-25-VV,Hindi,75,CP
Schneider_Barner_2020,SK-K-26-SS,Hindi,70,CP
Schneider_Barner_2020,SK-K-3-KK,Hindi,54,CP
Schneider_Barner_2020,SK-K-3B-RA,Hindi,79,CP
Schneider_Barner_2020,SK-K-4-KU,Hindi,58,Subset
Schneider_Barner_2020,SK-K-6-SM,Hindi,62,Subset
Schneider_Barner_2020,SK-K-7-AK,Hindi,57,Subset
Schneider_Barner_2020,SK-K-7B-RK,Hindi,75,CP
Schneider_Barner_2020,SK-K-8-GP,Hindi,65,Subset
Schneider_Barner_2020,SK-M-1-MP,Hindi,69,CP
Schneider_Barner_2020,SK-M-10-CK,Hindi,76,CP
Schneider_Barner_2020,SK-M-12-DR,Hindi,78,CP
Schneider_Barner_2020,SK-M-13-RK,Hindi,68,Subset
Schneider_Barner_2020,SK-M-14-AG,Hindi,71,Subset
Schneider_Barner_2020,SK-M-15-NK,Hindi,71,CP
Schneider_Barner_2020,SK-M-16-KR,Hindi,64,CP
Schneider_Barner_2020,SK-M-17-MG,Hindi,70,CP
Schneider_Barner_2020,SK-M-19-LK,Hindi,66,CP
Schneider_Barner_2020,SK-M-2-NK,Hindi,68,Subset
Schneider_Barner_2020,SK-M-22-AP,Hindi,68,CP
Schneider_Barner_2020,SK-M-23-UP,Hindi,73,Subset
Schneider_Barner_2020,SK-M-24-KP,Hindi,71,Subset
Schneider_Barner_2020,SK-M-26-NS,Hindi,77,Subset
Schneider_Barner_2020,SK-M-27-DJ,Hindi,74,CP
Schneider_Barner_2020,SK-M-28-VV,Hindi,71,CP
Schneider_Barner_2020,SK-M-30-NV,Hindi,73,CP
Schneider_Barner_2020,SK-M-32-PS,Hindi,62,Subset
Schneider_Barner_2020,SK-M-34-AP,Hindi,59,Subset
Schneider_Barner_2020,SK-M-38-AB,Hindi,53,Subset
Schneider_Barner_2020,SK-M-39-SC,Hindi,52,Subset
Schneider_Barner_2020,SK-M-4-GJ,Hindi,70,CP
Schneider_Barner_2020,SK-M-40-SP,Hindi,59,Subset
Schneider_Barner_2020,SK-M-41-PR,Hindi,54,Subset
Schneider_Barner_2020,SK-M-44-MV,Hindi,61,Subset
Schneider_Barner_2020,SK-M-45-HP,Hindi,59,Subset
Schneider_Barner_2020,SK-M-46-DP,Hindi,60,Subset
Schneider_Barner_2020,SK-M-5-LS,Hindi,63,CP
Schneider_Barner_2020,SK-M-7-PK,Hindi,68,Subset
Schneider_Barner_2020,SR-1-BS,Hindi,51,Subset
Schneider_Barner_2020,SR-10B-NY,Hindi,66,Subset
Schneider_Barner_2020,SR-11-DL,Hindi,76,Subset
Schneider_Barner_2020,SR-14B-KS,Hindi,66,Subset
Schneider_Barner_2020,SR-15B-SB,Hindi,78,Subset
Schneider_Barner_2020,SR-16-KK,Hindi,73,CP
Schneider_Barner_2020,SR-16B-BS,Hindi,72,CP
Schneider_Barner_2020,SR-17B-SM,Hindi,77,Subset
Schneider_Barner_2020,SR-18B-RS,Hindi,70,CP
Schneider_Barner_2020,SR-19B-AS,Hindi,62,Subset
Schneider_Barner_2020,SR-1B-SB,Hindi,62,CP
Schneider_Barner_2020,SR-2-PS,Hindi,70,CP
Schneider_Barner_2020,SR-20B-AP,Hindi,73,CP
Schneider_Barner_2020,SR-21B-JG,Hindi,72,Subset
Schneider_Barner_2020,SR-23-BS,Hindi,62,Subset
Schneider_Barner_2020,SR-24-VR,Hindi,72,CP
Schneider_Barner_2020,SR-28-KS,Hindi,73,CP
Schneider_Barner_2020,SR-29-TR,Hindi,72,CP
Schneider_Barner_2020,SR-3-RS,Hindi,76,Subset
Schneider_Barner_2020,SR-30-RP,Hindi,62,CP
Schneider_Barner_2020,SR-32-UP,Hindi,78,CP
Schneider_Barner_2020,SR-33-AC,Hindi,73,CP
Schneider_Barner_2020,SR-34-VS,Hindi,64,Subset
Schneider_Barner_2020,SR-35-KM,Hindi,74,CP
Schneider_Barner_2020,SR-37-JP,Hindi,77,CP
Schneider_Barner_2020,SR-38-JY,Hindi,73,CP
Schneider_Barner_2020,SR-39-AT,Hindi,70,CP
Schneider_Barner_2020,SR-3B-SY,Hindi,62,CP
Schneider_Barner_2020,SR-40-KS,Hindi,65,Subset
Schneider_Barner_2020,SR-41-K,Hindi,49,Subset
Schneider_Barner_2020,SR-43-GS,Hindi,65,Subset
Schneider_Barner_2020,SR-44-RP,Hindi,46,Subset
Schneider_Barner_2020,SR-45-HB,Hindi,43,Subset
Schneider_Barner_2020,SR-46-MM,Hindi,58,Subset
Schneider_Barner_2020,SR-47-MS,Hindi,44,Subset
Schneider_Barner_2020,SR-49-RS,Hindi,66,CP
Schneider_Barner_2020,SR-4B-GB,Hindi,69,CP
Schneider_Barner_2020,SR-5-HS,Hindi,67,Subset
Schneider_Barner_2020,SR-50-MS,Hindi,58,Subset
Schneider_Barner_2020,SR-53-KG,Hindi,56,Subset
Schneider_Barner_2020,SR-55-IS,Hindi,44,Subset
Schneider_Barner_2020,SR-57-RN,Hindi,58,Subset
Schneider_Barner_2020,SR-59-GP,Hindi,79,CP
Schneider_Barner_2020,SR-5B-RR,Hindi,61,Subset
Schneider_Barner_2020,SR-6-MS,Hindi,70,Subset
Schneider_Barner_2020,SR-6B-BY,Hindi,71,CP
Schneider_Barner_2020,SR-7B-RS,Hindi,72,Subset
Schneider_Barner_2020,SR-8-MP,Hindi,70,CP
Schneider_Barner_2020,SR-9-RK,Hindi,73,CP
Schneider_Barner_2020,SW-AD-3,English (India),74,CP
Schneider_Barner_2020,SW-AS-7,English (India),66,CP
Schneider_Barner_2020,SW-AT-5,English (India),79,CP
Schneider_Barner_2020,SW-VP-12,English (India),59,Subset
Schneider_Barner_2020,SW-DB-24,English (India),73,CP
Schneider_Barner_2020,SW-DB-31,English (India),54,CP
Schneider_Barner_2020,SW-DV-27,English (India),48,Subset
Schneider_Barner_2020,SW-HP-21,English (India),54,Subset
Schneider_Barner_2020,SW-JM-4,English (India),78,CP
Schneider_Barner_2020,SW-KD-16,English (India),66,CP
Schneider_Barner_2020,SW-KM-26,English (India),45,CP
Schneider_Barner_2020,SW-KP-18,English (India),59,Subset
Schneider_Barner_2020,SW-MDH-8,English (India),74,CP
Schneider_Barner_2020,SW-MP-1B,English (India),64,CP
Schneider_Barner_2020,SW-PP-22,English (India),47,Subset
Schneider_Barner_2020,SW-PS-2,English (India),71,CP
Schneider_Barner_2020,SW-R-17,English (India),57,Subset
Schneider_Barner_2020,SW-RG-19,English (India),57,CP
Schneider_Barner_2020,SW-SB-3B,English (India),77,CP
Schneider_Barner_2020,SW-SM-13,English (India),68,CP
Schneider_Barner_2020,SW-SS-33,English (India),47,Subset
Schneider_Barner_2020,SW-ST-20,English (India),55,Subset
Schneider_Barner_2020,SW-VM-15,English (India),69,CP
Schneider_Barner_2020,SW-YD-10,English (India),61,CP
Schneider_Barner_2020,SW-YT-1,English (India),52,CP
Schneider_Barner_2020,SW-ZK-6,English (India),77,CP
Schneider_Barner_2020,10072018-A,Slovenian,58,Subset
Schneider_Barner_2020,10072018-D,Slovenian,60,CP
Schneider_Barner_2020,10072018-J,Slovenian,61,Subset
Schneider_Barner_2020,10072018-V,Slovenian,65,CP
Schneider_Barner_2020,11072018-J,Slovenian,62,Subset
Schneider_Barner_2020,11072018-JU,Slovenian,53,Subset
Schneider_Barner_2020,11072018-L,Slovenian,48,Subset
Schneider_Barner_2020,11072018-M,Slovenian,77,CP
Schneider_Barner_2020,11072018-T,Slovenian,51,Subset
Schneider_Barner_2020,11072018-V,Slovenian,58,CP
Schneider_Barner_2020,12072018-I,Slovenian,48,Subset
Schneider_Barner_2020,12072018-J,Slovenian,47,Subset
Schneider_Barner_2020,12072018-M,Slovenian,44,Subset
Schneider_Barner_2020,12072018-Ž,Slovenian,45,Subset
Schneider_Barner_2020,18072018-B,Slovenian,51,Subset
Schneider_Barner_2020,18072018-D,Slovenian,75,CP
Schneider_Barner_2020,18072018-G,Slovenian,62,CP
Schneider_Barner_2020,18072018-IZ,Slovenian,54,Subset
Schneider_Barner_2020,19072018-B,Slovenian,66,CP
Schneider_Barner_2020,19072018-E,Slovenian,74,CP
Schneider_Barner_2020,19072018-J,Slovenian,46,Subset
Schneider_Barner_2020,19072018-M,Slovenian,63,CP
Schneider_Barner_2020,19072018-P,Slovenian,52,Subset
Schneider_Barner_2020,19072018-T,Slovenian,45,Subset
Schneider_Barner_2020,20072018-Z,Slovenian,46,Subset
Schneider_Barner_2020,21062018-A,Slovenian,75,CP
Schneider_Barner_2020,21062018-DV,Slovenian,60,CP
Schneider_Barner_2020,21062018-PD,Slovenian,75,CP
Schneider_Barner_2020,21062018-PD,Slovenian,60,CP
Schneider_Barner_2020,21062018-TE,Slovenian,71,CP
Schneider_Barner_2020,21062018-U,Slovenian,68,CP
Schneider_Barner_2020,21062018E,Slovenian,70,CP
Schneider_Barner_2020,21062018IL,Slovenian,71,CP
Schneider_Barner_2020,21062018IZ,Slovenian,69,CP
Schneider_Barner_2020,21062018J,Slovenian,64,CP
Schneider_Barner_2020,21062018Ž,Slovenian,67,CP
Schneider_Barner_2020,21082018-PD,Slovenian,67,CP
Schneider_Barner_2020,22062018-DA,Slovenian,56,CP
Schneider_Barner_2020,22062018-ER,Slovenian,63,CP
Schneider_Barner_2020,22062018-LV,Slovenian,52,Subset
Schneider_Barner_2020,22062018-MA,Slovenian,53,Subset
Schneider_Barner_2020,28062018-E,Slovenian,76,CP
Schneider_Barner_2020,28062018-L,Slovenian,72,CP
Schneider_Barner_2020,28062018-M,Slovenian,59,Subset
Schneider_Barner_2020,29062018-N,Slovenian,68,Subset
Schneider_Barner_2020,29062018-P,Slovenian,67,CP
Schneider_Barner_2020,30062018-T,Slovenian,60,Subset
Schneider_Barner_2020,Cic01,Slovenian,47,Subset
Schneider_Barner_2020,Cv01,Slovenian,69,CP
Schneider_Barner_2020,Cv02,Macedonian,71,Subset
Schneider_Barner_2020,Cv03,Slovenian,69,CP
Schneider_Barner_2020,Cv04,Slovenian,70,CP
Schneider_Barner_2020,Cv11,Slovenian,68,CP
Schneider_Barner_2020,Cv12,Slovenian,69,Subset
Schneider_Barner_2020,Cv13,Slovenian,69,CP
Schneider_Barner_2020,Naj01,Slovenian,76,CP
Schneider_Barner_2020,Naj02,Slovenian,53,CP
Schneider_Barner_2020,Naj03,Slovenian,74,CP
Schneider_Barner_2020,Naj04,Slovenian,52,CP
Schneider_Barner_2020,Naj05,Slovenian,75,CP
Schneider_Barner_2020,Naj06,Slovenian,74,CP
Schneider_Barner_2020,Naj07,Slovenian,67,CP
Schneider_Barner_2020,Naj08,Slovenian,69,CP
Schneider_Barner_2020,Naj11,Slovenian,53,CP
Schneider_Barner_2020,Naj12,Slovenian,72,CP
Schneider_Barner_2020,Naj13,Slovenian,51,Subset
Schneider_Barner_2020,Naj14,Slovenian,45,Subset
Schneider_Barner_2020,Naj15,Slovenian,48,Subset
Schneider_Barner_2020,Naj16,Slovenian,46,Subset
Schneider_Barner_2020,Naj17,Serbian/Slovenian,46,Subset
Schneider_Barner_2020,Sol01,Slovenian,75,CP
Schneider_Barner_2020,Sol02,Slovenian,55,Subset
Schneider_Barner_2020,Sol03,Slovenian,53,Subset
Schneider_Barner_2020,Sol04,Slovenian,53,CP
Schneider_Barner_2020,Sol05,Slovenian,61,CP
Schneider_Barner_2020,Sol06,Slovenian,50,Subset
Schneider_Barner_2020,Sol07,Slovenian,45,Subset
Schneider_Barner_2020,Sol21,Slovenian,64,CP
Schneider_Barner_2020,Vip01,Slovenian,63,CP
Schneider_Barner_2020,Vip02,Slovenian,54,Subset
Schneider_Barner_2020,Vip04,Slovenian,63,Subset
Schneider_Barner_2020,Vip05,Slovenian,54,Subset
Schneider_Barner_2020,RT01,Slovenian,73,CP
Schneider_Barner_2020,RT02,Slovenian,72,CP
Schneider_Barner_2020,RT03,Slovenian,74,CP
Schneider_Barner_2020,RT04,Slovenian,74,CP
Schneider_Barner_2020,RT05,Slovenian,72,CP
Schneider_Barner_2020,RT06,Slovenian,71,CP
Schneider_Barner_2020,RT07,Slovenian,73,CP
Schneider_Barner_2020,RT08,Slovenian,76,CP
Schneider_Barner_2020,RT09,Slovenian,75,CP
Schneider_Barner_2020,Cv21,Slovenian,58,CP
Schneider_Barner_2020,SP02,Slovenian,63,CP
Schneider_Barner_2020,SP03,Slovenian,59,CP
Schneider_Barner_2020,05112018-T,Slovenian,71,CP
Schneider_Barner_2020,05112018-ZA,Slovenian,51,Subset
Schneider_Barner_2020,Sol50,Slovenian,56,Subset
Schneider_Barner_2020,12112018-TM,Slovenian,50,CP
Schneider_Barner_2020,Sol53,Slovenian,54,Subset
Schneider_Barner_2020,SP13,Slovenian,62,Subset
Schneider_Barner_2020,SP14,Slovenian,67,CP
Schneider_Barner_2020,SP15,Slovenian,68,CP
Schneider_Barner_2020,SP16,Slovenian,70,Subset
Schneider_Barner_2020,SP20,Slovenian,53,Subset
Schneider_Barner_2020,SP22,Slovenian,57,CP
Schneider_Barner_2020,SP23,Slovenian,52,Subset
Schneider_Barner_2020,SP24,Slovenian,49,Subset
Schneider_Barner_2020,SP12,Slovenian,68,CP
Schneider_Barner_2020,SP10,Slovenian,68,CP
Schneider_Barner_2020,JP01,Slovenian,58,Subset
Schneider_Barner_2020,JP02,Slovenian,53,Subset
Schneider_Barner_2020,JP03,Slovenian,65,CP
Schneider_Barner_2020,Krom01,Slovenian,55,CP
Schneider_Barner_2020,Krom02,Slovenian,58,CP
Schneider_Barner_2020,Krom03,Slovenian,59,CP
Schneider_Barner_2020,Krom04,Slovenian,56,Subset
Schneider_Barner_2020,Krom05,Slovenian,52,Subset
Schneider_Barner_2020,070218-CW-01,Cantonese,53,CP
Schneider_Barner_2020,070218-CW-02,Cantonese,50,CP
Schneider_Barner_2020,070218-CW-03,Cantonese,55,CP
Schneider_Barner_2020,070218-CW-05,Cantonese,53,CP
Schneider_Barner_2020,070218-CW-06,Cantonese,51,CP
Schneider_Barner_2020,070218-CW-08,Cantonese,53,CP
Schneider_Barner_2020,070218-CW-09,Cantonese,48,CP
Schneider_Barner_2020,070218-CW-10,Cantonese,50,Subset
Schneider_Barner_2020,070218-CW-11,Cantonese,55,Subset
Schneider_Barner_2020,070218-CW-12,Cantonese,49,Subset
Schneider_Barner_2020,070218-CW-14,Cantonese,53,Subset
Schneider_Barner_2020,070218-CW-17,Cantonese,63,CP
Schneider_Barner_2020,070218-CW-18,Cantonese,56,CP
Schneider_Barner_2020,070218-CW-21,Cantonese,58,CP
Schneider_Barner_2020,070218-CW-22,Cantonese,55,CP
Schneider_Barner_2020,070218-CW-23,Cantonese,61,CP
Schneider_Barner_2020,070318-CW-13,Cantonese,53,CP
Schneider_Barner_2020,070318-CW-15,Cantonese,52,Subset
Schneider_Barner_2020,070318-CW-16,Cantonese,51,Subset
Schneider_Barner_2020,070318-CW-19,Cantonese,72,CP
Schneider_Barner_2020,070318-CW-24,Cantonese,60,CP
Schneider_Barner_2020,070318-CW-25,Cantonese,60,CP
Schneider_Barner_2020,070318-CW-26,Cantonese,65,CP
Schneider_Barner_2020,070318-CW-27,Cantonese,66,CP
Schneider_Barner_2020,070318-CW-28,Cantonese,55,CP
Schneider_Barner_2020,070318-CW-29,Cantonese,65,CP
Schneider_Barner_2020,070318-CW-30,Cantonese,65,CP
Schneider_Barner_2020,070318-CW-31,Cantonese,71,CP
Schneider_Barner_2020,070318-CW-32,Cantonese,75,CP
Schneider_Barner_2020,070318-CW-33,Cantonese,70,CP
Schneider_Barner_2020,070318-CW-34,Cantonese,67,CP
Schneider_Barner_2020,070318-CW-35,Cantonese,71,CP
Schneider_Barner_2020,070318-CW-36,Cantonese,73,CP
Schneider_Barner_2020,070318-CW-37,Cantonese,73,CP
Schneider_Barner_2020,070318-CW-38,Cantonese,75,CP
Schneider_Barner_2020,070318-CW-39,Cantonese,75,CP
