Experiment,lab,Language,Subject,Age_months,Age_years,method,Query,Response,cite
Sarnecka2007,Sarnecka,Russian,RFU-112,46,3.8333333333333335,non-titrated,5,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-112,46,3.8333333333333335,non-titrated,10,8,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-112,46,3.8333333333333335,non-titrated,10,6,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-112,46,3.8333333333333335,non-titrated,10,5,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,5,11,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,5,6,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,5,9,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,10,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,10,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-113,43,3.5833333333333335,non-titrated,10,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,5,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,5,5,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,5,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,10,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,10,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-114,49,4.083333333333333,non-titrated,10,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,5,5,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,5,5,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,5,5,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,10,10,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,10,10,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-115,45,3.75,non-titrated,10,10,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,3,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,3,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,4,9,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,4,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,5,6,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,5,7,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,5,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,10,8,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,10,5,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-116,40,3.3333333333333335,non-titrated,10,7,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,1,1,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,2,2,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,3,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,3,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,4,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,4,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,5,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,5,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,5,3,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,10,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,10,4,SarneckaEtAl_2007
Sarnecka2007,Sarnecka,Russian,RFU-117,39,3.25,non-titrated,10,4,SarneckaEtAl_2007
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,8,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,6,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,8,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,6,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,59,4.916666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,106,60,5,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,6,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,4,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,8,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,8,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,4,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,3,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,8,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,6,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,6,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,8,10,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,54,4.5,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,9,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,9,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,55,4.583333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,8,10,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,6,9,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,8,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,56,4.666666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,110,57,4.75,non-titrated,4,4,SarneckaNegen2019
