SID,Age,Sex,Language,Knower_level,Task,Trial_number,Task_item,Response,cite
102619-H,4.377823409,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,7,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,8,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-H,4.377823409,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102719-E,4.399726215,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,7,6,10,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,8,6,10,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-LC,3.403148528,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,3,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,4,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,5,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,6,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,7,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,8,5,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,9,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,10,5,8,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,11,6,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,12,6,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,13,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-KS,4.309377139,M,English,4,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MH,4.859685147,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,4,4,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,5,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,6,4,10,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,7,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,8,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110319-A,3.427789185,M,English,3,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-K,4.605065024,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-G,4.301163587,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-MR,4.284736482,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
110219-ZL,4.325804244,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,7,6,10,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,8,5,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,9,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,10,4,8,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,11,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,12,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-L,4.358658453,M,English,3,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,8,,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-M,4.501026694,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,8,,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
111019-C,3.197809719,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-D,4.928131417,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,3,3,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,4,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,5,3,7,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,6,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,7,3,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,8,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
